pl_name,hostname,pl_rade,pl_bmasse,pl_orbper,pl_orbsmax,pl_eqt,pl_insol,discoverymethod,disc_year,st_age,st_teff,st_rad,st_mass,st_met,st_logg,sy_snum,sy_pnum,sy_dist
Kepler-535 b,Kepler-535,2.363,,4.90332155,0.06011,,569.8,Transit,2016,2.45,6128.0,1.28,1.2,0.2,,1,1,685.599
Kepler-535 b,Kepler-535,2.05,,4.90332155,0.0601,1169.0,441.7,Transit,2016,,6173.0,1.11,1.2,0.21,4.43,1,1,685.599
Kepler-535 b,Kepler-535,2.35,,4.903349,0.061,1219.0,,Transit,2016,0.72,6197.0,1.21,1.25,,4.37,1,1,685.599
Kepler-535 b,Kepler-535,2.361,,,,,601.89,Transit,2016,,6128.0,1.29,,,,1,1,685.599
Kepler-535 b,Kepler-535,,,4.90331667,,,,Transit,2016,,6017.92,1.36,1.11,0.185,4.22,1,1,685.599
Kepler-535 b,Kepler-535,2.37,,4.9033218,0.0594,1247.0,570.65,Transit,2016,,6045.0,1.3,1.17,0.16,4.28,1,1,685.599
Kepler-535 b,Kepler-535,2.05,,4.90332155,0.0601,1169.0,441.7,Transit,2016,,6173.0,1.11,1.2,0.21,4.43,1,1,685.599
Kepler-381 d,Kepler-381,1.31,,8.2563025,0.0867,1408.0,928.17,Transit,2021,,6550.0,2.06,1.27,-0.28,3.92,1,3,267.323
Kepler-381 d,Kepler-381,1.09,,8.256215,0.089,1141.0,,Transit,2021,,6638.0,1.35,1.38,,4.32,1,3,267.323
Kepler-381 d,Kepler-381,1.31,,8.2563025,0.0867,1408.0,928.17,Transit,2021,,6550.0,2.06,1.27,-0.28,3.92,1,3,267.323
Kepler-381 d,Kepler-381,1.31,,8.2563025,0.0867,1408.0,928.17,Transit,2021,,6550.0,2.06,1.27,-0.28,3.92,1,3,267.323
Kepler-381 d,Kepler-381,1.49,,8.2562857,0.085,1387.0,874.56,Transit,2021,,6197.0,2.19,1.2,-0.32,3.84,1,3,267.323
Kepler-381 d,Kepler-381,,,8.2562857,,,,Transit,2021,,6407.65,1.47,1.29,-0.202,4.22,1,3,267.323
Kepler-381 d,Kepler-381,1.067,,8.25629997,,,,Transit,2021,,6197.0,2.19,1.2,-0.32,3.84,1,3,267.323
Kepler-381 d,Kepler-381,0.923,,8.2563025,0.08364,,436.7,Transit,2021,3.98,6346.0,1.45,1.14,-0.16,,1,3,267.323
Kepler-1208 b,Kepler-1208,2.5,,11.08507658,0.0901,665.0,46.17,Transit,2016,,5080.0,0.79,0.79,0.0,4.54,1,1,825.176
Kepler-1208 b,Kepler-1208,2.256,,,,,37.66,Transit,2016,,5083.0,0.71,,,,1,1,825.176
Kepler-1208 b,Kepler-1208,2.42,,11.08507637,0.0901,665.0,46.17,Transit,2016,,5080.0,0.79,0.79,0.0,4.54,1,1,825.176
Kepler-1208 b,Kepler-1208,2.32,,11.08507637,,,,Transit,2016,4.47,5001.0,0.76,0.8,-0.03,4.59,1,1,825.176
Kepler-1208 b,Kepler-1208,2.42,,11.08507637,0.0901,665.0,46.17,Transit,2016,,5080.0,0.79,0.79,0.0,4.54,1,1,825.176
Kepler-1208 b,Kepler-1208,2.42,,11.08507637,0.0901,665.0,46.17,Transit,2016,,5080.0,0.79,0.79,0.0,4.54,1,1,825.176
Kepler-1208 b,Kepler-1208,2.6,,11.08487,0.093,648.0,,Transit,2016,,4897.0,0.84,0.89,,4.54,1,1,825.176
Kepler-1208 b,Kepler-1208,,,11.08515076,,,,Transit,2016,,4862.0,0.75,0.79,,4.59,1,1,825.176
Kepler-1208 b,Kepler-1208,,,11.08507658,,,,Transit,2016,,4862.0,0.75,0.79,,4.59,1,1,825.176
Kepler-1987 c,Kepler-1987,1.13,,3.648459,0.042,812.0,,Transit,2023,,4601.0,0.67,0.74,,4.66,1,4,595.683
Kepler-1987 c,Kepler-1987,1.47,,3.64829642,0.0427,866.0,132.79,Transit,2023,,4750.0,0.73,0.78,0.12,4.6,1,4,595.683
Kepler-1987 c,Kepler-1987,1.47,,3.64829642,0.0427,866.0,132.79,Transit,2023,,4750.0,0.73,0.78,0.12,4.6,1,4,595.683
Kepler-1987 c,Kepler-1987,1.47,,3.64829642,0.0427,866.0,132.79,Transit,2023,,4750.0,0.73,0.78,0.12,4.6,1,4,595.683
Kepler-1987 c,Kepler-1987,,,3.64830183,,,,Transit,2023,,4711.0,0.74,0.75,,4.58,1,4,595.683
Kepler-1987 c,Kepler-1987,1.696,,3.64826989,,,,Transit,2023,,4769.0,0.71,0.8,0.12,4.62,1,4,595.683
Kepler-1987 c,Kepler-1987,1.33,,3.64830183,0.0427,860.0,129.44,Transit,2023,,4769.0,0.71,0.8,0.12,4.62,1,4,595.683
Kepler-382 c,Kepler-382,1.68,,12.16281552,0.0958,771.0,83.48,Transit,2014,,5594.0,0.94,0.79,-0.32,4.39,1,2,935.446
Kepler-382 c,Kepler-382,3.14,,12.1628195,0.1023,882.0,142.77,Transit,2014,,5587.0,1.31,0.96,0.14,4.19,1,2,935.446
Kepler-382 c,Kepler-382,1.59,,12.162701,0.097,,,Transit,2014,,5600.0,0.94,,,4.4,1,2,935.446
Kepler-382 c,Kepler-382,2.25,,12.16262,0.099,787.0,,Transit,2014,11.3,5624.0,1.0,0.87,,4.38,1,2,935.446
Kepler-382 c,Kepler-382,,,12.1628195,,,,Transit,2014,,5637.57,1.24,1.0,0.082,4.25,1,2,935.446
Kepler-382 c,Kepler-382,2.053,,12.16281552,0.10361,,117.3,Transit,2014,7.08,5720.0,1.15,1.0,0.13,,1,2,935.446
Kepler-382 c,Kepler-382,1.68,,12.16281552,0.0958,771.0,83.48,Transit,2014,,5594.0,0.94,0.79,-0.32,4.39,1,2,935.446
Kepler-382 c,Kepler-382,2.798,,,,,124.74,Transit,2014,,5720.0,1.17,,,,1,2,935.446
Kepler-382 c,Kepler-382,1.48,,12.16281552,,,,Transit,2014,4.37,5443.0,0.85,0.88,-0.1,4.53,1,2,935.446
Kepler-382 c,Kepler-382,,,12.16277144,,,,Transit,2014,,5637.57,1.24,1.0,0.082,4.25,1,2,935.446
Kepler-382 c,Kepler-382,1.68,,12.16281552,0.0958,771.0,83.48,Transit,2014,,5594.0,0.94,0.79,-0.32,4.39,1,2,935.446
Kepler-383 c,Kepler-383,1.39,,31.2009333,0.1709,420.0,7.37,Transit,2014,,4710.0,0.7,0.68,-0.16,4.58,1,2,
Kepler-383 c,Kepler-383,1.39,,31.2009333,0.1709,420.0,7.37,Transit,2014,,4710.0,0.7,0.68,-0.16,4.58,1,2,
Kepler-383 c,Kepler-383,1.39,,31.2009333,,,,Transit,2014,3.63,4726.0,0.71,0.75,-0.05,4.62,1,2,
Kepler-383 c,Kepler-383,,,31.2012202,,,,Transit,2014,,4608.75,,,-0.178,,1,2,
Kepler-383 c,Kepler-383,1.26,,31.20013,0.17,404.0,,Transit,2014,13.9,4701.0,0.65,0.67,,4.64,1,2,
Kepler-383 c,Kepler-383,1.47,,31.2012202,0.1734,406.0,6.44,Transit,2014,,4513.0,0.72,0.71,0.16,4.57,1,2,
Kepler-383 c,Kepler-383,1.39,,31.2009333,0.1709,420.0,7.37,Transit,2014,,4710.0,0.7,0.68,-0.16,4.58,1,2,
Kepler-383 c,Kepler-383,,,31.20124775,,,,Transit,2014,,4608.75,,,-0.178,,1,2,
Kepler-383 c,Kepler-383,1.24,,31.200751,0.172,,,Transit,2014,,4710.0,0.67,,,4.62,1,2,
Kepler-384 c,Kepler-384,1.33,,45.347,0.248,499.0,,Transit,2014,1.5,5889.0,0.92,0.99,,4.51,1,2,895.678
Kepler-384 c,Kepler-384,,,45.34850768,,,,Transit,2014,,5500.82,1.74,0.96,-0.459,3.94,1,2,895.678
Kepler-384 c,Kepler-384,2.404,,,,,40.1,Transit,2014,,5541.0,1.65,,,,1,2,895.678
Kepler-384 c,Kepler-384,,,45.3486381,,,,Transit,2014,,5500.82,1.74,0.96,-0.459,3.94,1,2,895.678
Kepler-384 c,Kepler-384,2.139,,45.3485277,0.23879,,38.7,Transit,2014,12.88,5541.0,1.62,0.88,-0.29,,1,2,895.678
Kepler-384 c,Kepler-384,1.2,,45.3485277,0.2287,491.0,13.79,Transit,2014,,5585.0,0.91,0.77,-0.38,4.41,1,2,895.678
Kepler-384 c,Kepler-384,1.34,,45.3485277,,,,Transit,2014,6.92,5688.0,1.01,0.97,0.01,4.41,1,2,895.678
Kepler-384 c,Kepler-384,1.2,,45.3485277,0.2287,491.0,13.79,Transit,2014,,5585.0,0.91,0.77,-0.38,4.41,1,2,895.678
Kepler-384 c,Kepler-384,1.2,,45.3485277,0.2287,491.0,13.79,Transit,2014,,5585.0,0.91,0.77,-0.38,4.41,1,2,895.678
Kepler-384 c,Kepler-384,,,45.34846534,,,,Transit,2014,,5500.82,1.74,0.96,-0.459,3.94,1,2,895.678
Kepler-384 c,Kepler-384,1.13,,45.348269,0.236,,,Transit,2014,,5577.0,0.88,,,4.47,1,2,895.678
Kepler-384 c,Kepler-384,1.61,,45.3486381,0.2395,531.0,18.84,Transit,2014,,5610.0,1.1,0.89,-0.04,4.3,1,2,895.678
Kepler-385 b,Kepler-385,,,10.04372368,,,,Transit,2014,,5829.0,1.16,1.05,,4.33,1,3,1432.61
Kepler-385 b,Kepler-385,3.21,,10.04377084,0.0939,975.0,213.65,Transit,2014,,6308.0,1.15,1.09,-0.08,4.35,1,3,1432.61
Kepler-385 b,Kepler-385,3.21,,10.04377084,0.0939,975.0,213.65,Transit,2014,,6308.0,1.15,1.09,-0.08,4.35,1,3,1432.61
Kepler-385 b,Kepler-385,2.94,,10.04378351,0.0957,951.0,193.39,Transit,2014,,6325.0,1.11,1.16,-0.04,4.41,1,3,1432.61
Kepler-385 b,Kepler-385,2.974,,,,,143.92,Transit,2014,,5837.0,1.12,,,,1,3,1432.61
Kepler-385 b,Kepler-385,3.21,,10.04377084,,,,Transit,2014,3.31,6091.0,1.19,1.12,0.04,4.34,1,3,1432.61
Kepler-385 b,Kepler-385,2.79,12.8,10.044,,,,Transit,2014,,,1.15,1.09,,,1,3,1432.61
Kepler-385 b,Kepler-385,2.73,,10.043686,0.097,,,Transit,2014,,6326.0,1.13,,,4.41,1,3,1432.61
Kepler-385 b,Kepler-385,3.21,,10.04377084,0.0939,975.0,213.65,Transit,2014,,6308.0,1.15,1.09,-0.08,4.35,1,3,1432.61
Kepler-385 b,Kepler-385,3.029,,10.04377084,0.0909,,149.8,Transit,2014,6.03,5837.0,1.09,0.99,0.01,,1,3,1432.61
Kepler-385 b,Kepler-385,,,10.04378351,,,,Transit,2014,,5829.0,1.16,1.05,,4.33,1,3,1432.61
Kepler-385 b,Kepler-385,2.29,,10.04325,0.094,895.0,,Transit,2014,,6084.0,1.04,1.1,,4.44,1,3,1432.61
Kepler-387 c,Kepler-387,1.138,,,,,144.96,Transit,2014,,5789.0,1.14,,,,1,2,801.052
Kepler-387 c,Kepler-387,,,11.8377062,,,,Transit,2014,,5835.36,1.15,1.05,-0.4,4.34,1,2,801.052
Kepler-387 c,Kepler-387,1.128,,11.8377261,0.09633,,137.2,Transit,2014,12.59,5789.0,1.12,0.85,-0.3,,1,2,801.052
Kepler-387 c,Kepler-387,1.02,,11.83728,0.106,893.0,,Transit,2014,1.01,6314.0,1.09,1.13,,4.42,1,2,801.052
Kepler-387 c,Kepler-387,,,11.8376933,,,,Transit,2014,,5835.36,1.15,1.05,-0.4,4.34,1,2,801.052
Kepler-387 c,Kepler-387,1.06,,11.8377261,0.1032,891.0,149.02,Transit,2014,,6303.0,1.06,1.04,-0.24,4.41,1,2,801.052
Kepler-387 c,Kepler-387,0.98,,11.8377261,,,,Transit,2014,5.5,5888.0,1.0,0.95,-0.23,4.42,1,2,801.052
Kepler-387 c,Kepler-387,1.06,,11.8377261,0.1032,891.0,149.02,Transit,2014,,6303.0,1.06,1.04,-0.24,4.41,1,2,801.052
Kepler-387 c,Kepler-387,1.0,,11.8376933,0.0953,826.0,110.03,Transit,2014,,5772.0,1.0,0.82,-0.38,4.35,1,2,801.052
Kepler-387 c,Kepler-387,0.89,,11.837549,0.098,,,Transit,2014,,5774.0,1.05,,,4.35,1,2,801.052
Kepler-387 c,Kepler-387,1.06,,11.8377261,0.1032,891.0,149.02,Transit,2014,,6303.0,1.06,1.04,-0.24,4.41,1,2,801.052
Kepler-536 b,Kepler-536,6.18,,1.8270823,0.0276,1876.0,2925.17,Transit,2016,,5311.0,1.77,0.83,-0.46,3.86,1,1,462.322
Kepler-536 b,Kepler-536,5.95,,1.82708193,0.0276,1877.0,2925.17,Transit,2016,,5311.0,1.77,0.83,-0.46,3.86,1,1,462.322
Kepler-536 b,Kepler-536,3.079,,,,,892.81,Transit,2016,,5485.0,0.92,,,,1,1,462.322
Kepler-536 b,Kepler-536,,,1.82708193,,,,Transit,2016,,5500.86,0.86,0.96,0.062,4.55,1,1,462.322
Kepler-536 b,Kepler-536,6.18,,1.8270823,0.0276,1876.0,2925.17,Transit,2016,,5311.0,1.77,0.83,-0.46,3.86,1,1,462.322
Kepler-536 b,Kepler-536,,,1.8270819,,,,Transit,2016,,5500.86,0.86,0.96,0.062,4.55,1,1,462.322
Kepler-536 b,Kepler-536,3.1,,1.8270823,,,,Transit,2016,4.79,5524.0,0.89,0.92,0.0,4.51,1,1,462.322
Kepler-536 b,Kepler-536,,,1.82708839,,,,Transit,2016,,5500.86,0.86,0.96,0.062,4.55,1,1,462.322
Kepler-536 b,Kepler-536,3.195,,1.8270823,0.02835,,844.1,Transit,2016,5.62,5485.0,0.91,0.91,0.03,,1,1,462.322
Kepler-536 b,Kepler-536,6.18,,1.8270823,0.0276,1876.0,2925.17,Transit,2016,,5311.0,1.77,0.83,-0.46,3.86,1,1,462.322
Kepler-536 b,Kepler-536,5.73,,1.8270813,0.028,1791.0,,Transit,2016,13.7,5364.0,1.6,0.92,,3.99,1,1,462.322
Kepler-388 c,Kepler-388,0.96,,13.29706969,0.094,515.0,16.64,Transit,2014,,4500.0,0.63,0.63,-0.32,4.63,1,2,
Kepler-388 c,Kepler-388,1.05,,13.29706969,,,,Transit,2014,3.98,4584.0,0.69,0.73,0.0,4.63,1,2,
Kepler-388 c,Kepler-388,0.86,,13.297004,0.093,,,Transit,2014,,4498.0,0.59,,,4.69,1,2,
Kepler-388 c,Kepler-388,0.96,,13.29706969,0.094,515.0,16.64,Transit,2014,,4500.0,0.63,0.63,-0.32,4.63,1,2,
Kepler-388 c,Kepler-388,0.91,,13.2970695,0.094,515.0,16.64,Transit,2014,,4500.0,0.63,0.63,-0.32,4.63,1,2,
Kepler-388 c,Kepler-388,,,13.2970695,,,,Transit,2014,,,,,,,1,2,
Kepler-388 c,Kepler-388,0.96,,13.29706969,0.094,515.0,16.64,Transit,2014,,4500.0,0.63,0.63,-0.32,4.63,1,2,
Kepler-388 c,Kepler-388,1.06,,13.29724,0.094,507.0,,Transit,2014,13.9,4530.0,0.61,0.64,,4.68,1,2,
Kepler-388 c,Kepler-388,,,13.29726982,,,,Transit,2014,,,,,,,1,2,
Kepler-1266 c,Kepler-1266,1.466,,4.86635506,0.0506,,110.4,Transit,2021,7.24,4976.0,0.72,0.73,-0.24,,1,2,849.312
Kepler-1266 c,Kepler-1266,1.68,,4.86631012,,,,Transit,2021,,4996.0,0.83,0.79,0.14,4.5,1,2,849.312
Kepler-1266 c,Kepler-1266,1.56,,4.86635506,0.0531,881.0,142.59,Transit,2021,,5274.0,0.76,0.85,-0.14,4.6,1,2,849.312
Kepler-1266 c,Kepler-1266,1.94,,4.86634094,0.052,881.0,142.39,Transit,2021,,4996.0,0.83,0.79,0.14,4.5,1,2,849.312
Kepler-1266 c,Kepler-1266,1.35,,4.86643,0.054,799.0,,Transit,2021,,5085.0,0.69,0.89,,4.72,1,2,849.312
Kepler-1266 c,Kepler-1266,1.56,,4.86635506,0.0531,881.0,142.59,Transit,2021,,5274.0,0.76,0.85,-0.14,4.6,1,2,849.312
Kepler-1266 c,Kepler-1266,,,4.86634094,,,,Transit,2021,,5004.0,0.72,0.83,,4.64,1,2,849.312
Kepler-1266 c,Kepler-1266,1.56,,4.86635506,0.0531,881.0,142.59,Transit,2021,,5274.0,0.76,0.85,-0.14,4.6,1,2,849.312
Kepler-1987 b,Kepler-1987,1.27,,2.34585858,0.0318,1003.0,239.43,Transit,2023,,4750.0,0.73,0.78,0.12,4.6,1,4,595.683
Kepler-1987 b,Kepler-1987,1.27,,2.34585858,0.0318,1003.0,239.43,Transit,2023,,4750.0,0.73,0.78,0.12,4.6,1,4,595.683
Kepler-1987 b,Kepler-1987,1.09,,2.34587,0.031,945.0,,Transit,2023,,4601.0,0.67,0.74,,4.66,1,4,595.683
Kepler-1987 b,Kepler-1987,,,2.345863,,,,Transit,2023,,4711.0,0.74,0.75,,4.58,1,4,595.683
Kepler-1987 b,Kepler-1987,1.51,,2.34586,,,,Transit,2023,,4769.0,0.71,0.8,0.12,4.62,1,4,595.683
Kepler-1987 b,Kepler-1987,1.23,,2.345863,0.0318,997.0,233.38,Transit,2023,,4769.0,0.71,0.8,0.12,4.62,1,4,595.683
Kepler-1987 b,Kepler-1987,1.27,,2.34585858,0.0318,1003.0,239.43,Transit,2023,,4750.0,0.73,0.78,0.12,4.6,1,4,595.683
Kepler-393 c,Kepler-393,,,14.6134781,,,,Transit,2014,,6414.2,1.48,1.29,0.032,4.21,1,2,881.404
Kepler-393 c,Kepler-393,1.17,,14.6134251,,,,Transit,2014,2.88,6314.0,1.34,1.21,-0.01,4.26,1,2,881.404
Kepler-393 c,Kepler-393,1.4,,14.6134251,0.128,1052.0,289.17,Transit,2014,,6735.0,1.6,1.31,-0.22,4.14,1,2,881.404
Kepler-393 c,Kepler-393,1.12,,14.6134781,0.1208,901.0,155.87,Transit,2014,,6194.0,1.31,1.1,-0.04,4.24,1,2,881.404
Kepler-393 c,Kepler-393,1.311,,14.6134251,0.12628,,203.2,Transit,2014,2.82,6330.0,1.5,1.26,0.05,,1,2,881.404
Kepler-393 c,Kepler-393,,,14.61342794,,,,Transit,2014,,6414.2,1.48,1.29,0.032,4.21,1,2,881.404
Kepler-393 c,Kepler-393,1.33,,14.613612,0.124,,,Transit,2014,,6189.0,1.38,,,4.23,1,2,881.404
Kepler-393 c,Kepler-393,2.07,,14.6136,0.13,1076.0,,Transit,2014,2.15,6742.0,1.7,1.38,,4.11,1,2,881.404
Kepler-393 c,Kepler-393,1.4,,14.6134251,0.128,1052.0,289.17,Transit,2014,,6735.0,1.6,1.31,-0.22,4.14,1,2,881.404
Kepler-393 c,Kepler-393,1.308,,,,,231.21,Transit,2014,,6330.0,1.53,,,,1,2,881.404
Kepler-393 c,Kepler-393,1.4,,14.6134251,0.128,1052.0,289.17,Transit,2014,,6735.0,1.6,1.31,-0.22,4.14,1,2,881.404
Kepler-394 c,Kepler-394,1.81,,12.13065293,0.1082,926.0,173.59,Transit,2014,,6426.0,1.15,1.15,-0.12,4.37,1,3,1058.72
Kepler-394 c,Kepler-394,1.7,,12.13123,0.109,895.0,,Transit,2014,0.25,6392.0,1.1,1.17,,4.42,1,3,1058.72
Kepler-394 c,Kepler-394,,,12.13109543,,,,Transit,2014,,5977.0,0.99,1.1,,4.49,1,3,1058.72
Kepler-394 c,Kepler-394,1.61,,12.13070414,0.108,901.0,155.85,Transit,2014,,6398.0,1.1,1.14,-0.14,4.41,1,3,1058.72
Kepler-394 c,Kepler-394,1.81,,12.13065293,0.1082,926.0,173.59,Transit,2014,,6426.0,1.15,1.15,-0.12,4.37,1,3,1058.72
Kepler-394 c,Kepler-394,,,12.13070414,,,,Transit,2014,,5977.0,0.99,1.1,,4.49,1,3,1058.72
Kepler-394 c,Kepler-394,1.487,,,,,94.53,Transit,2014,,5871.0,1.02,,,,1,3,1058.72
Kepler-394 c,Kepler-394,1.81,,12.13065293,0.1082,926.0,173.59,Transit,2014,,6426.0,1.15,1.15,-0.12,4.37,1,3,1058.72
Kepler-394 c,Kepler-394,1.562,,12.13065293,0.09869,,107.9,Transit,2014,8.91,5871.0,0.99,0.87,-0.3,,1,3,1058.72
Kepler-394 c,Kepler-394,1.66,,12.130686,0.11,,,Transit,2014,,6402.0,1.13,,,4.41,1,3,1058.72
Kepler-394 c,Kepler-394,1.82,,12.13065293,,,,Transit,2014,3.24,6122.0,1.21,1.13,0.02,4.33,1,3,1058.72
Kepler-394 d,Kepler-394,1.41,,5.61357653,0.0646,1165.0,435.61,Transit,2021,,6398.0,1.1,1.14,-0.14,4.41,1,3,1058.72
Kepler-394 d,Kepler-394,,,5.61357653,,,,Transit,2021,,5977.0,0.99,1.1,,4.49,1,3,1058.72
Kepler-394 d,Kepler-394,1.5,,5.61357629,0.0647,1197.0,485.48,Transit,2021,,6426.0,1.15,1.15,-0.12,4.37,1,3,1058.72
Kepler-394 d,Kepler-394,1.37,,5.6135,0.065,1159.0,,Transit,2021,0.25,6392.0,1.1,1.17,,4.42,1,3,1058.72
Kepler-394 d,Kepler-394,1.5,,5.61357629,0.0647,1197.0,485.48,Transit,2021,,6426.0,1.15,1.15,-0.12,4.37,1,3,1058.72
Kepler-394 d,Kepler-394,1.5,,5.61357629,0.0647,1197.0,485.48,Transit,2021,,6426.0,1.15,1.15,-0.12,4.37,1,3,1058.72
Kepler-394 d,Kepler-394,1.501,,5.61358023,,,,Transit,2021,,6398.0,1.1,1.14,-0.14,4.41,1,3,1058.72
Kepler-394 d,Kepler-394,1.293,,5.61357629,0.05904,,302.0,Transit,2021,8.91,5871.0,0.99,0.87,-0.3,,1,3,1058.72
Kepler-292 c,Kepler-292,1.502,,,,,242.42,Transit,2014,,5248.0,0.83,,,,1,5,1056.48
Kepler-292 c,Kepler-292,,,3.71545593,,,,Transit,2014,,5193.0,0.84,0.88,,4.54,1,5,1056.48
Kepler-292 c,Kepler-292,1.88,,3.715345,0.044,1075.0,,Transit,2014,10.9,5447.0,0.88,0.83,,4.47,1,5,1056.48
Kepler-292 c,Kepler-292,1.47,,3.715335,0.045,,,Transit,2014,,5299.0,0.83,,,4.54,1,5,1056.48
Kepler-292 c,Kepler-292,1.79,,3.71545391,0.0457,1088.0,331.41,Transit,2014,,5513.0,0.92,0.92,0.08,4.48,1,5,1056.48
Kepler-292 c,Kepler-292,1.79,,3.71545391,0.0457,1088.0,331.41,Transit,2014,,5513.0,0.92,0.92,0.08,4.48,1,5,1056.48
Kepler-292 c,Kepler-292,,,3.71539942,,,,Transit,2014,,5193.0,0.84,0.88,,4.54,1,5,1056.48
Kepler-292 c,Kepler-292,1.79,,3.71545391,0.0457,1088.0,331.41,Transit,2014,,5513.0,0.92,0.92,0.08,4.48,1,5,1056.48
Kepler-292 c,Kepler-292,1.59,,3.71545391,,,,Transit,2014,5.13,5282.0,0.81,0.85,-0.07,4.55,1,5,1056.48
Kepler-292 c,Kepler-292,1.46,,3.71545593,0.044,1001.0,237.42,Transit,2014,,5296.0,0.81,0.82,-0.1,4.54,1,5,1056.48
Kepler-292 c,Kepler-292,1.589,,3.71545391,0.04474,,224.4,Transit,2014,3.89,5248.0,0.81,0.86,0.04,,1,5,1056.48
Kepler-395 b,Kepler-395,1.0,,7.05429483,0.0581,497.0,14.46,Transit,2014,,3765.0,0.52,0.53,0.02,4.72,1,2,421.382
Kepler-395 b,Kepler-395,,,7.05429483,,,,Transit,2014,,3897.0,0.64,0.62,,4.61,1,2,421.382
Kepler-395 b,Kepler-395,0.78,,7.05427318,0.0537,450.0,9.66,Transit,2014,,3735.0,0.4,0.41,-0.5,4.85,1,2,421.382
Kepler-395 b,Kepler-395,0.78,,7.05427318,0.0537,450.0,9.66,Transit,2014,,3735.0,0.4,0.41,-0.5,4.85,1,2,421.382
Kepler-395 b,Kepler-395,1.186,,7.054259,0.05993,576.0,17.8,Transit,2014,1.6,3931.0,0.55,0.58,-0.02,4.72,1,2,421.382
Kepler-395 b,Kepler-395,1.13,,7.05441,0.059,532.0,,Transit,2014,14.0,4050.0,0.52,0.55,,4.74,1,2,421.382
Kepler-395 b,Kepler-395,0.84,,7.054,,,9.73,Transit,2014,,3735.0,0.4,0.41,-0.5,4.85,1,2,421.382
Kepler-395 b,Kepler-395,1.237,,,,,22.14,Transit,2014,,3765.0,0.64,,,,1,2,421.382
Kepler-395 b,Kepler-395,,,7.05435071,,,,Transit,2014,,3897.0,0.64,0.62,,4.61,1,2,421.382
Kepler-395 b,Kepler-395,1.03,,7.054346,0.061,,,Transit,2014,,4262.0,0.56,,,4.73,1,2,421.382
Kepler-395 b,Kepler-395,1.11,,7.05427318,,,,Transit,2014,3.31,3976.0,0.56,0.59,-0.07,4.71,1,2,421.382
Kepler-395 b,Kepler-395,0.78,,7.05427318,0.0537,450.0,9.66,Transit,2014,,3735.0,0.4,0.41,-0.5,4.85,1,2,421.382
Kepler-395 b,Kepler-395,1.176,,,,,17.71,Transit,2014,,3915.0,0.57,0.61,,,1,2,421.382
Kepler-292 b,Kepler-292,1.41,,2.58082149,,,,Transit,2014,5.13,5282.0,0.81,0.85,-0.07,4.55,1,5,1056.48
Kepler-292 b,Kepler-292,1.31,,2.58083264,0.0345,1130.0,386.18,Transit,2014,,5296.0,0.81,0.82,-0.1,4.54,1,5,1056.48
Kepler-292 b,Kepler-292,1.65,,2.58082149,0.0358,1229.0,540.05,Transit,2014,,5513.0,0.92,0.92,0.08,4.48,1,5,1056.48
Kepler-292 b,Kepler-292,,,2.58083264,,,,Transit,2014,,5193.0,0.84,0.88,,4.54,1,5,1056.48
Kepler-292 b,Kepler-292,1.65,,2.58082149,0.0358,1229.0,540.05,Transit,2014,,5513.0,0.92,0.92,0.08,4.48,1,5,1056.48
Kepler-292 b,Kepler-292,1.461,,2.58082149,0.0351,,364.8,Transit,2014,3.89,5248.0,0.81,0.86,0.04,,1,5,1056.48
Kepler-292 b,Kepler-292,1.32,,2.580827,0.035,,,Transit,2014,,5299.0,0.83,,,4.54,1,5,1056.48
Kepler-292 b,Kepler-292,1.54,,2.580788,0.035,1205.0,,Transit,2014,10.9,5447.0,0.88,0.83,,4.47,1,5,1056.48
Kepler-292 b,Kepler-292,,,2.58081782,,,,Transit,2014,,5193.0,0.84,0.88,,4.54,1,5,1056.48
Kepler-292 b,Kepler-292,1.65,,2.58082149,0.0358,1229.0,540.05,Transit,2014,,5513.0,0.92,0.92,0.08,4.48,1,5,1056.48
Kepler-292 b,Kepler-292,1.342,,,,,394.3,Transit,2014,,5248.0,0.83,,,,1,5,1056.48
Kepler-245 e,Kepler-245,,,3.21981478,,,,Transit,2016,,5031.0,0.83,0.84,,4.52,1,4,861.527
Kepler-245 e,Kepler-245,1.69,,3.21981478,0.04,998.0,234.93,Transit,2016,,5103.0,0.79,0.82,0.04,4.56,1,4,861.527
Kepler-245 e,Kepler-245,1.708,,,,,240.15,Transit,2016,,5105.0,0.79,,,,1,4,861.527
Kepler-245 e,Kepler-245,1.712,,3.21982106,0.04053,,225.0,Transit,2016,3.09,5105.0,0.78,0.86,0.12,,1,4,861.527
Kepler-245 e,Kepler-245,1.75,,3.21982106,,,,Transit,2016,3.63,5174.0,0.8,0.86,0.05,4.57,1,4,861.527
Kepler-245 e,Kepler-245,,,3.2198212,,,,Transit,2016,,5031.0,0.83,0.84,,4.52,1,4,861.527
Kepler-245 e,Kepler-245,1.92,,3.21982106,0.0397,1088.0,331.28,Transit,2016,,5257.0,0.87,0.8,-0.02,4.46,1,4,861.527
Kepler-245 e,Kepler-245,1.92,,3.21982106,0.0397,1088.0,331.28,Transit,2016,,5257.0,0.87,0.8,-0.02,4.46,1,4,861.527
Kepler-245 e,Kepler-245,1.72,,3.219792,0.039,1044.0,,Transit,2016,13.4,5215.0,0.8,0.78,,4.52,1,4,861.527
